symbol,category
Klhdc4,Unknown
Klhdc8a,Transcription
Klhl1,Cytoskeleton
Klhl11,Transcription
Klhl13,Cell Cycle
Klhl15,Transcription
Klhl18,Transcription
Klhl2,Cytoskeleton
Klhl20,Transcription
Klhl21,Transcription
Klhl25,Transcription
Klhl29,Transcription
Klhl3,Transcription
Klhl32,Transcription
Klhl36,Transcription
Klhl4,Transcription
Klhl6,Unknown
Klhl9,Transcription
Klk1b21,metabolism and transport
Klk1c10,metabolism and transport
Klk1l,Proteolysis
Klk5l,metabolism and transport
Klk8,metabolism and transport
Klra17,Immune
Klra5,Immune
Klra7,Immune
Klrb1c,Immune
Klrc2,Transcription
Klrc3,Immune
Klri1,Immune
Klrk1,Transcription
Kng1,Growth Factors & Cytokines
Kpna1,metabolism and transport
Kpna5,Binding Protein
Kpna7,Unknown
Krcc1,miscellaneous and unknown
Krt15,Cytoskeleton
Krt18,Cytoskeleton
Krt19,Cytoskeleton
Krt222,Cytoskeleton
Krt40,Cytoskeleton
Krt7,Cytoskeleton
Krt8,Cytoskeleton
Krt83,Cytoskeleton
Krtap3-2,Cytoskeleton
Krtap3-3,Cytoskeleton
Krtap31-1,Cytoskeleton
Krtap4-5,Cytoskeleton
Krtap5-5,Cytoskeleton
Krtap9-1,Cytoskeleton
Krtcap2,Cytoskeleton
Ksr1,Signaling
Ksr2,Signaling
Ky,Proteolysis
Kynu,metabolism and transport
L1td1,Apoptosis
L3mbtl2,Epigenetic
L3mbtl3,Epigenetic
L3mbtl4,Epigenetic
L484_001827,miscellaneous and unknown
Lactb2,metabolism and transport
Lad1,Cytoskeleton
Lage3,Immune
Lair1,Immune
Lama2,Extracellular Matrix
Lama5,Extracellular Matrix
Lamb2,Cytoskeleton
Lamb3,Extracellular Matrix
Lamc1,Extracellular Matrix
Lamc2,Cytoskeleton
Lamp2,Cytoskeleton
Laptm4a,Transport
Laptm4b,Proteolysis
Laptm5,Proteolysis
Large,Golgi
Larp6,translation and protein modification
Lars,translation and protein modification
Lass2,Growth Factors & Cytokines
Lats1,Transcription
Lats2,Transcription
Lbp,receptors and binding proteins
Lce1d,Development
Lcn12,Development
Lcn2,Signaling
Lcp1,metabolism and transport
LDAH,miscellaneous and unknown
Ldb2,Transcription
Ldha,metabolism and transport
Ldhal6b,metabolism and transport
Ldhc,metabolism and transport
Ldlr,receptors and binding proteins
Ldlrad3,Receptor
Ldlrad4,Receptor
Ldlrap1,receptors and binding proteins
Ldoc1,Transcription
LEMA_P124550.1,miscellaneous and unknown
LEMA_P124570.1,Signaling
Lenep,Cytoskeleton
Leng4,receptors and binding proteins
Leng8,receptors and binding proteins
Leprel1,Development
Leprot,Receptor
Leprotl1,receptors and binding proteins
Letm2,Signaling
Lgals2,Cytoskeleton
Lgals3,Cytoskeleton
Lgals3bp,Cytoskeleton
Lgals7,Cytoskeleton
Lgals8,Cytoskeleton
Lgals9,Cytoskeleton
Lgi2,Development
Lgi4,Development
Lgmn,Cytoskeleton
Lgr5,Signaling
Lgtnl1,receptors and binding proteins
Lhcgr,receptors and binding proteins
Lhfp,Transcription
Lhfpl1,Development
Lhfpl2,Transcription
LHFPL3,Development
Lhfpl4,Transcription
Lhpp,metabolism and transport
Lhx4,Transcription
Lhx9,Transcription
Lif,Growth Factors & Cytokines
Lifr,receptors and binding proteins
Lig4,DNA Repair
Lilrb3,receptors and binding proteins
Limch1,Cytoskeleton
Limk2,Signaling
Lims1,Immune
Lims2,Cytoskeleton
Lin28b,Transcription
Lin37,Development
Lin54,Cell Cycle
Lin7a,Cell Junction
Lin7c,metabolism and transport
Lingo1,Development
Lins1,Apoptosis
Lipe,metabolism and transport
Litaf,Transcription
Lix1,Development
Lkap,Immune
Llgl1,Cytoskeleton
Llgl2,Development
Lman1,Cytoskeleton
Lman2,EST
Lman2l,Cytoskeleton
Lmbr1l,Development
Lmcd1,Development
Lmf2,translation and protein modification
Lmna,Cytoskeleton
Lmnb1,Cytoskeleton
Lmo4,Cytoskeleton
Lmtk2,Development
Lmx1a,Transcription
Lnpep,Proteolysis
LOC100125361,Transcription
LOC100125362,miscellaneous and unknown
LOC100125368,Transcription
LOC100125371,EST
LOC100125384,miscellaneous and unknown
LOC100125385,miscellaneous and unknown
LOC100137086,miscellaneous and unknown
LOC100151767,EST
LOC100188932,metabolism and transport
LOC100188933,miscellaneous and unknown
LOC100233176,miscellaneous and unknown
LOC100302465,EST
LOC100359720,miscellaneous and unknown
LOC100359800,miscellaneous and unknown
LOC100359916,Unknown
LOC100359993,Unknown
LOC100360053,miscellaneous and unknown
LOC100360067,EST
LOC100360205,Cytoskeleton
LOC100360220,miscellaneous and unknown
LOC100360350,miscellaneous and unknown
LOC100360437,miscellaneous and unknown
LOC100360593,Transcription
LOC100360692,metabolism and transport
LOC100360708,Proteolysis
LOC100361009,Unknown
LOC100361143,EST
LOC100361188,EST
LOC100361194,Receptor
LOC100361234,miscellaneous and unknown
LOC100361238,Signaling
LOC100361389,miscellaneous and unknown
LOC100361390,miscellaneous and unknown
LOC100361418,miscellaneous and unknown
LOC100361581,Transcription
LOC100361589,miscellaneous and unknown
LOC100361593,miscellaneous and unknown
LOC100361793,Cytoskeleton
LOC100361915,EST
LOC100362172,Unknown
LOC100362277,translation and protein modification
LOC100362634,Transcription
LOC100362641,Transcription
LOC100362690,miscellaneous and unknown
LOC100362819,Development
LOC100362998,translation and protein modification
LOC100363003,EST
LOC100363145,receptors and binding proteins
LOC100363176,miscellaneous and unknown
LOC100363178,Receptor
LOC100363344,Unknown
LOC100363462,Transcription
LOC100363541,miscellaneous and unknown
LOC100364003,receptors and binding proteins
LOC100364027,Unknown
LOC100364077,Transcription
LOC100364132,EST
LOC100364350,miscellaneous and unknown
LOC100364523,Unknown
LOC100364751,Immune
LOC100364912,EST
LOC100365542,miscellaneous and unknown
LOC100365715,EST
LOC100365770,Epigenetic
LOC100366112,miscellaneous and unknown
LOC100366148,miscellaneous and unknown
LOC100366213,EST
LOC100366231,Development
LOC100533391,Cytoskeleton
LOC100615600,miscellaneous and unknown
LOC100631697,metabolism and transport
LOC100633223,metabolism and transport
LOC100700480,Signaling
LOC100700746,miscellaneous and unknown
LOC100701017,miscellaneous and unknown
LOC100701290,Signaling
LOC100909464,Unknown
LOC100909797,Immune
LOC100909856,Unknown
LOC100910057,Metabolism
LOC100910163,Unknown
LOC100910636,Unknown
LOC100910669,Immune
LOC100910792,Receptor
LOC100910801,Immune
LOC100911238,Proteolysis
LOC100911372,Translation
LOC100911453,Epigenetic
LOC100911679,Unknown
LOC100911839,Receptor
LOC100912262,Unknown
LOC100912505,Unknown
LOC100912540,Unknown
LOC100912609,Unknown
LOC100913033,Unknown
LOC101070845,metabolism and transport
LOC101143987,miscellaneous and unknown
LOC101168232,metabolism and transport
LOC101169281,translation and protein modification
LOC101392574,metabolism and transport
LOC101399673,translation and protein modification
LOC101407835,Protease
LOC101656948,Development
LOC101846824,Growth Factors & Cytokines
LOC101849745,Protease
LOC101852493,metabolism and transport
LOC101852687,Cytoskeleton
LOC101855319,receptors and binding proteins
LOC101857837,Development
LOC101857978,receptors and binding proteins
LOC101860763,Cytoskeleton
LOC101860977,miscellaneous and unknown
LOC101862740,Signaling
LOC101874104,Signaling
LOC102045438,translation and protein modification
LOC102100396,translation and protein modification
LOC102547817,Unknown
LOC102550456,Transcription
LOC102553737,Unknown
LOC102554608,Unknown
LOC102554813,Unknown
LOC102557117,Unknown
LOC102557244,Unknown
LOC102566348,Mitochondria
LOC102598453,miscellaneous and unknown
LOC102800180,Signaling
LOC103036640,translation and protein modification
LOC103188862,metabolism and transport
LOC103241789,Protease
LOC103291109,Epigenetic
LOC103291110,Epigenetic
LOC103362722,metabolism and transport
LOC103372548,metabolism and transport
LOC103511100,Cytoskeleton
LOC103689996,Unknown
LOC103691157,Unknown
LOC103692869,Unknown
LOC103694381,Unknown
LOC103694884,Unknown
LOC104225536,metabolism and transport
LOC104569172,miscellaneous and unknown
LOC104826917,metabolism and transport
LOC104932872,translation and protein modification
LOC104952122,Signaling
LOC104955137,Development
LOC104957502,metabolism and transport
LOC105017692,translation and protein modification
LOC105034078,translation and protein modification
LOC105169637,miscellaneous and unknown
LOC105179649,receptors and binding proteins
LOC105223462,Transcription
LOC105320412,Epigenetic
LOC105320415,Epigenetic
LOC105320418,Epigenetic
LOC105320423,Epigenetic
LOC105320427,Epigenetic
LOC105320431,Epigenetic
LOC105320440,miscellaneous and unknown
LOC105330573,metabolism and transport
LOC105334244,Protease
LOC105336924,translation and protein modification
LOC105371236,miscellaneous and unknown
LOC105375416,miscellaneous and unknown
LOC105379109,miscellaneous and unknown
LOC105383268,metabolism and transport
LOC105398638,Signaling
LOC105448499,Development
LOC105451083,Protease
LOC105569752,Protease
LOC105632124,Development
LOC105888664,Epigenetic
LOC105924796,Mitochondria
LOC106052646,Signaling
LOC106068191,Development
LOC106070317,miscellaneous and unknown
LOC106106034,metabolism and transport
LOC106135501,translation and protein modification
LOC106152685,metabolism and transport
LOC106177743,Epigenetic
LOC106177744,Epigenetic
LOC106177745,Epigenetic
LOC106179196,metabolism and transport
LOC106577905,translation and protein modification
LOC106583922,metabolism and transport
LOC106584716,Protease
LOC106588218,Signaling
LOC106588560,Transcription
LOC106590555,metabolism and transport
LOC106595659,Transcription
LOC106596913,Transcription
LOC106600329,miscellaneous and unknown
LOC106602804,translation and protein modification
LOC106602896,translation and protein modification
LOC106609801,Transcription
LOC106609812,Transcription
LOC106609995,translation and protein modification
LOC106612978,Extracellular Matrix
LOC106808264,Development
LOC106932392,miscellaneous and unknown
LOC106933862,metabolism and transport
LOC107004584,miscellaneous and unknown
LOC107005161,miscellaneous and unknown
LOC107029121,miscellaneous and unknown
LOC107031815,Cell Cycle
LOC107094001,metabolism and transport
LOC107190651,metabolism and transport
LOC107219277,Cytoskeleton
LOC107228172,metabolism and transport
LOC107280826,miscellaneous and unknown
LOC107973554,Cytoskeleton
LOC107984688,Cytoskeleton
LOC107985520,miscellaneous and unknown
LOC107987209,Cytoskeleton
LOC108168064,Cytoskeleton
LOC108190067,miscellaneous and unknown
LOC171573,Development
LOC252890,SmallRNA
LOC257642,Unknown
LOC286960,Proteolysis
LOC287167,Immune
LOC288521,miscellaneous and unknown
LOC288526,Signaling
LOC290071,EST
LOC290508,Electron Transport
LOC290577,EST
LOC290595,Unknown
LOC290704,Cytoskeleton
LOC292449,miscellaneous and unknown
LOC292516,Cytoskeleton
LOC293103,EST
LOC296884,EST
LOC298111,Immune
LOC299214,translation and protein modification
LOC300024,Immune
LOC300308,Unknown
LOC301124,EST
LOC302473,miscellaneous and unknown
LOC302845,miscellaneous and unknown
LOC303140,metabolism and transport
LOC303431,EST
LOC304131,EST
LOC304239,receptors and binding proteins
LOC304240,metabolism and transport
LOC304558,miscellaneous and unknown
LOC305633,EST
LOC305698,Electron Transport
LOC306766,miscellaneous and unknown
LOC307465,metabolism and transport
LOC308670,Epigenetic
LOC310721,miscellaneous and unknown
LOC310926,miscellaneous and unknown
LOC312831,Development
LOC314016,miscellaneous and unknown
LOC314140,metabolism and transport
LOC317546,receptors and binding proteins
LOC360807,Development
LOC360990,Proteolysis
LOC361016,EST
LOC361346,Unknown
LOC361635,Unknown
LOC361841,metabolism and transport
LOC362419,miscellaneous and unknown
LOC362473,translation and protein modification
LOC362526,miscellaneous and unknown
LOC362665,miscellaneous and unknown
LOC362855,miscellaneous and unknown
LOC362863,Unknown
LOC363060,EST
LOC363188,Proteolysis
LOC363267,miscellaneous and unknown
LOC363328,Signaling
LOC363337,EST
LOC363737,EST
LOC365114,Epigenetic
LOC365559,EST
LOC365647,EST
LOC366054,metabolism and transport
LOC366502,EST
LOC366768,miscellaneous and unknown
LOC367195,translation and protein modification
LOC367289,miscellaneous and unknown
LOC367746,Cell Cycle
LOC367782,Transcription
LOC367808,metabolism and transport
LOC494529,Proteolysis
LOC494539,Cytoskeleton
LOC497860,EST
LOC497934,miscellaneous and unknown
LOC497978,Signaling
LOC498145,EST
LOC498154,miscellaneous and unknown
LOC498465,EST
LOC498544,miscellaneous and unknown
LOC498606,miscellaneous and unknown
LOC498750,EST
LOC498759,miscellaneous and unknown
LOC498793,Proteolysis
LOC499110,Transcription
LOC499120,miscellaneous and unknown
LOC499124,Transcription
LOC499234,Development
LOC499485,translation and protein modification
LOC499542,miscellaneous and unknown
LOC499607,Signaling
LOC499782,translation and protein modification
LOC499823,EST
LOC499886,Unknown
LOC499900,Transcription
LOC500034,miscellaneous and unknown
LOC500046,miscellaneous and unknown
LOC500124,EST
LOC500251,miscellaneous and unknown
LOC500300,miscellaneous and unknown
LOC500331,Development
LOC500350,Unknown
LOC500354,Unknown
LOC500392,miscellaneous and unknown
LOC500420,miscellaneous and unknown
LOC500492,EST
LOC500584,Signaling
LOC500700,EST
LOC500726,receptors and binding proteins
LOC500959,metabolism and transport
LOC501092,EST
LOC501110,metabolism and transport
LOC501224,EST
LOC501282,EST
LOC501427,miscellaneous and unknown
LOC501599,Cytoskeleton
LOC501738,EST
LOC501799,Epigenetic
LOC502822,miscellaneous and unknown
LOC503452,EST
LOC587178,Development
LOC654482,miscellaneous and unknown
LOC678704,metabolism and transport
LOC678741,Transcription
LOC678814,miscellaneous and unknown
LOC679206,Signaling
LOC679469,Development
LOC679578,miscellaneous and unknown
LOC679583,miscellaneous and unknown
LOC679586,metabolism and transport
LOC679596,Signaling
LOC679752,Electron Transport
LOC679835,Proteolysis
LOC679840,Epigenetic
LOC680062,miscellaneous and unknown
LOC680073,Transcription
LOC680214,miscellaneous and unknown
LOC680227,miscellaneous and unknown
LOC680262,miscellaneous and unknown
LOC680286,miscellaneous and unknown
LOC680290,Transcription
LOC680326,Development
LOC680511,Epigenetic
LOC680643,Development
LOC680761,miscellaneous and unknown
LOC680767,Transcription
LOC680875,Unknown
LOC680988,translation and protein modification
LOC681006,Unknown
LOC681219,miscellaneous and unknown
LOC681251,miscellaneous and unknown
LOC681338,translation and protein modification
LOC681355,metabolism and transport
LOC681382,miscellaneous and unknown
LOC681383,miscellaneous and unknown
LOC681385,Development
LOC681426,Immune
LOC681578,Proteolysis
LOC681796,Cell Cycle
LOC681849,miscellaneous and unknown
LOC681871,Unknown
LOC681994,Development
LOC682195,miscellaneous and unknown
LOC682386,metabolism and transport
LOC682649,Epigenetic
LOC682650,miscellaneous and unknown
LOC682679,miscellaneous and unknown
LOC682697,metabolism and transport
LOC682821,Immune
LOC682889,miscellaneous and unknown
LOC682999,miscellaneous and unknown
LOC683001,miscellaneous and unknown
LOC683212,Cytoskeleton
LOC683241,Transcription
LOC683302,EST
LOC683447,Apoptosis
LOC683469,translation and protein modification
LOC683577,Development
LOC683597,translation and protein modification
LOC683626,Development
LOC683674,miscellaneous and unknown
LOC683722,receptors and binding proteins
LOC684444,Unknown
LOC684506,metabolism and transport
LOC684563,Transcription
LOC684623,receptors and binding proteins
LOC684806,translation and protein modification
LOC684822,miscellaneous and unknown
LOC684871,Unknown
LOC684994,receptors and binding proteins
LOC685079,Golgi
LOC685105,miscellaneous and unknown
LOC685144,receptors and binding proteins
LOC685152,EST
LOC685157,Immune
LOC685173,metabolism and transport
LOC685203,miscellaneous and unknown
LOC685226,Development
LOC685261,miscellaneous and unknown
LOC685322,Electron Transport
LOC685349,miscellaneous and unknown
LOC685411,Development
LOC685424,miscellaneous and unknown
LOC685501,miscellaneous and unknown
LOC685544,miscellaneous and unknown
LOC685617,miscellaneous and unknown
LOC685621,miscellaneous and unknown
LOC685634,miscellaneous and unknown
LOC685680,Unknown
LOC685769,Development
LOC685840,Immune
LOC685872,miscellaneous and unknown
LOC685904,miscellaneous and unknown
LOC685909,Epigenetic
LOC685925,Transcription
LOC686013,miscellaneous and unknown
LOC686031,miscellaneous and unknown
LOC686050,miscellaneous and unknown
LOC686092,miscellaneous and unknown
LOC686096,miscellaneous and unknown
LOC686123,miscellaneous and unknown
LOC686314,Development
LOC686393,Proteolysis
LOC686547,Signaling
LOC686661,miscellaneous and unknown
LOC686753,Cytoskeleton
LOC686781,Transcription
LOC687234,Cytoskeleton
LOC687295,metabolism and transport
LOC687381,metabolism and transport
LOC687439,Transcription
LOC687502,miscellaneous and unknown
LOC687600,EST
LOC687620,Development
LOC687769,Transcription
LOC687994,Development
LOC688136,translation and protein modification
LOC688211,miscellaneous and unknown
LOC688261,metabolism and transport
LOC688296,EST
LOC688452,miscellaneous and unknown
LOC688583,Transcription
LOC688634,EST
LOC688712,translation and protein modification
LOC688858,Immune
LOC688869,Electron Transport
LOC688916,miscellaneous and unknown
LOC688939,EST
LOC688956,miscellaneous and unknown
LOC688972,metabolism and transport
LOC688981,translation and protein modification
LOC689064,metabolism and transport
LOC689065,miscellaneous and unknown
LOC689165,miscellaneous and unknown
LOC689226,Proteolysis
LOC689244,Epigenetic
LOC689296,EST
LOC689416,Apoptosis
LOC689425,miscellaneous and unknown
LOC689574,miscellaneous and unknown
LOC689617,Signaling
LOC689690,Development
LOC689757,Development
LOC689770,Cytoskeleton
LOC689800,Development
LOC689826,miscellaneous and unknown
LOC689873,Epigenetic
LOC689959,miscellaneous and unknown
LOC690012,Transcription
LOC690041,Immune
LOC690074,miscellaneous and unknown
LOC690082,Unknown
LOC690096,translation and protein modification
LOC690206,miscellaneous and unknown
LOC690214,EST
LOC690333,miscellaneous and unknown
LOC690422,miscellaneous and unknown
LOC690476,Proteolysis
LOC690521,Epigenetic
LOC690662,translation and protein modification
LOC690728,miscellaneous and unknown
LOC690745,Cytoskeleton
LOC690821,receptors and binding proteins
LOC691011,miscellaneous and unknown
LOC691033,Signaling
LOC691037,Transcription
LOC691048,miscellaneous and unknown
LOC691079,miscellaneous and unknown
LOC691093,Development
LOC691130,miscellaneous and unknown
LOC691189,Unknown
LOC691264,miscellaneous and unknown
LOC691286,EST
LOC691427,metabolism and transport
LOC691431,metabolism and transport
LOC691468,Transcription
LOC691482,metabolism and transport
LOC691485,Unknown
LOC691649,miscellaneous and unknown
LOC691658,Development
LOC691693,EST
LOC691750,miscellaneous and unknown
LOC691900,miscellaneous and unknown
LOC691921,miscellaneous and unknown
LOC691984,Cytoskeleton
LOC691995,miscellaneous and unknown
Lonrf2,Proteolysis
Lonrf3,Proteolysis
LOTGIDRAFT_103737,miscellaneous and unknown
LOTGIDRAFT_132224,miscellaneous and unknown
Lox,metabolism and transport
Loxl1,metabolism and transport
Loxl2,metabolism and transport
Loxl3,metabolism and transport
Lpar3,Receptor
Lpar4,receptors and binding proteins
Lpar6,receptors and binding proteins
Lpcat1,metabolism and transport
Lpcat2,metabolism and transport
Lpcat4,metabolism and transport
Lphn1,receptors and binding proteins
Lpin1,Development
Lpin3,Development
Lpl,metabolism and transport
Lpp,Cytoskeleton
Lppr4,Signaling
Lrat,metabolism and transport
Lrba,Signaling
Lrfn1,Cytoskeleton
Lrig1,Immune
Lrp1,receptors and binding proteins
LRP1,receptors and binding proteins
Lrp10,receptors and binding proteins
Lrp12,metabolism and transport
Lrp1b,metabolism and transport
Lrp2,receptors and binding proteins
Lrp4,receptors and binding proteins
Lrp5,receptors and binding proteins
Lrpprc,Development
Lrrc10,Development
Lrrc20,Development
Lrrc26,Development
Lrrc32,Cytoskeleton
Lrrc41,Development
Lrrc42,Unknown
Lrrc46,Development
Lrrc47,Development
